country,client_ip,gender,age,income,is_banned,requested_file
87,2233132247,0,6,5,0,9595
162,230153237149,0,2,2,0,4515
189,1027998196,0,3,7,0,8601
170,14161160221,0,0,7,1,4517
70,5775119188,1,4,5,0,5862
87,698572169,1,3,3,0,2358
182,3124181147,0,0,2,0,5350
2,1698312210,0,5,0,0,9453
119,15019245161,0,1,4,0,4098
145,491671228,0,7,7,0,39
178,225210246155,1,7,0,0,5705
180,123240204179,1,2,0,0,1145
141,431881508,0,5,2,0,6762
98,14311210497,1,5,6,0,5792
35,17917181245,0,6,6,0,4082
105,113131142153,0,4,5,0,2584
27,5734116130,1,1,0,0,2510
106,150203131211,0,3,3,0,6009
61,218337318,0,1,2,0,6768
45,614133168,0,0,4,0,5835
70,10720993189,0,7,0,0,5282
170,1948416201,0,7,7,1,598
156,7210440101,1,0,2,0,2248
161,110200302,0,3,6,0,2050
68,10917020248,1,7,7,0,3666
46,183104182145,1,5,4,0,9536
69,1422017491,1,6,7,0,272
155,244222137253,1,6,6,0,2171
143,144103172184,1,7,6,0,2155
180,1711241206,0,7,5,0,2635
117,18918024663,1,0,2,0,2442
158,4442141173,0,7,1,0,6373
39,23917246246,1,3,4,0,6543
77,179199189113,0,2,4,0,9434
168,24220855118,0,2,5,0,7245
35,18991239,1,0,6,0,820
98,769710074,0,7,7,0,1505
75,9321207208,1,1,4,0,5899
90,14936118,1,6,7,0,2014
47,173178194102,0,6,6,0,3458
90,1171151219,0,2,2,0,9299
29,16012117021,0,2,2,0,9850
108,14543235182,0,7,2,0,1580
101,712093230,1,3,5,0,6976
136,188175172164,1,2,3,0,4513
31,103209219161,0,7,4,0,6787
23,23324015968,1,7,0,0,7020
101,22812316513,1,4,2,0,1240
134,2151861546,1,6,3,0,2728
69,1651281140,1,2,2,0,3822
129,10112340208,1,1,3,0,502
4,1301018483,0,3,1,0,430
54,14281901,0,4,3,0,8950
41,13012913818,0,4,3,0,109
78,103195161132,1,0,5,1,2298
168,1321649280,0,3,1,0,2781
77,17919918958,1,1,2,0,3176
95,922496769,0,0,3,0,2852
0,1478110818,0,7,4,0,8186
104,20423744109,1,5,4,0,4394
56,70112241122,1,5,2,0,182
121,7618920597,0,5,7,0,7479
125,606880249,0,6,5,0,4930
150,1711653130,0,5,0,0,202
195,5711414918,1,7,2,0,4971
12,2625179125,1,6,5,0,8760
83,206250215136,1,6,2,0,7669
136,12317480112,0,2,1,0,8682
121,1839818481,0,6,6,0,2038
29,1800208198,0,1,3,0,7438
97,18620772220,1,6,5,1,88
35,2171424188,0,1,1,0,456
19,2441412132,1,6,7,0,5836
14,1121011872,1,0,7,0,2913
148,3520838114,1,5,1,0,7757
44,1891759096,1,7,4,0,9499
115,26103140107,0,3,3,0,3015
86,1542111017,0,4,5,0,7470
30,104013531,0,3,1,0,2572
55,1221515592,0,6,0,0,2185
194,131114156178,0,0,7,0,7582
49,162155983,0,1,1,0,8073
80,822343146,1,7,0,0,5834
46,18310418251,0,6,3,0,9026
56,70112241219,1,4,0,0,3094
196,13525315028,1,6,6,1,1993
74,1831990120,1,0,2,0,1706
58,1397571198,1,0,1,0,7817
125,60688034,0,1,4,0,2145
76,2313034134,1,4,0,0,4364
13,205243136144,1,6,3,0,5230
195,57114149146,0,3,7,0,2174
160,16110717162,0,0,2,0,7578
52,141233248194,0,3,4,0,2793
169,16517180211,0,3,4,0,519
74,1831990155,1,5,6,0,1635
177,1051753824,1,0,2,0,2896
107,15841162231,1,1,6,0,3582
118,23438224130,1,4,4,1,6689
85,968598115,0,5,2,0,7448
61,2183373123,0,5,1,0,9283
121,76189205219,1,3,7,0,7435
33,21116875189,0,4,6,0,7226
188,147245176213,1,2,5,0,1145
100,8218337240,1,0,3,0,530
78,103195161104,0,2,2,1,7921
110,135306228,1,1,6,0,482
61,2183373126,1,5,1,0,8642
168,24220855238,0,0,0,0,9864
40,22024741150,1,0,1,0,2907
36,221150162238,0,5,1,0,8816
145,4916712123,1,5,3,0,6630
33,1961939639,0,7,2,0,8630
71,5717023177,0,0,1,0,9086
55,1915128151,1,5,1,0,6755
123,1848012039,1,7,3,0,4411
88,28167233,1,0,6,0,7841
36,22115016289,1,7,3,0,4116
116,17125116142,1,7,5,0,7428
63,1952050180,0,4,1,0,8571
70,10720993105,0,1,4,0,3345
194,12222519781,0,0,7,0,2453
107,135113248218,0,2,4,0,8256
46,183104182110,0,7,1,0,4889
116,591902916,1,2,7,0,2432
66,12219193201,1,4,5,0,5610
107,8020100219,1,1,2,0,2066
28,206234110181,1,3,4,0,7466
92,79245137229,0,3,3,0,9308
187,7816824164,0,6,1,0,9069
149,92106117218,0,2,5,0,488
128,1132687125,0,2,3,0,5636
135,20816101126,1,2,7,0,3088
96,170199164235,0,6,5,0,4233
180,163287299,1,4,5,0,1225
38,126216165121,1,7,4,0,7472
98,81196200139,0,4,1,0,3280
106,482347125,1,4,0,0,4786
86,212172183133,1,0,7,0,527
47,801811306,0,4,2,0,1029
45,1932491644,0,3,0,0,296
92,169110202175,0,2,2,0,2555
79,1664114769,0,3,0,1,1292
80,158153161186,1,5,4,0,6299
28,16123239118,0,0,1,0,6953
37,1722318417,0,1,7,0,364
61,218337375,1,3,3,0,7703
144,1783549158,0,6,3,0,4304
176,224213171209,1,0,6,0,1247
183,238199164160,1,0,1,0,8580
70,228855382,1,2,1,0,3676
4,1801035207,0,5,1,0,894
65,2111578615,1,4,5,0,9073
57,73624485,0,5,5,0,4333
88,6657228191,0,1,0,0,5267
118,23438224120,1,3,1,1,3562
194,8810193184,0,7,1,0,3544
189,216145119184,1,1,1,0,4135
123,8455083,1,6,4,0,9433
172,4316423717,0,7,1,0,2839
58,14124424641,1,7,0,0,6190
189,99045234,0,2,4,0,2838
177,239207184247,0,3,0,0,4284
154,24520210157,1,5,5,0,370
191,1162569232,0,3,3,0,7708
131,14919015386,1,5,6,0,9822
121,15375246175,1,6,3,0,4372
50,2344385190,0,4,4,0,8038
195,5711414921,1,1,6,0,1532
155,244222137167,0,6,7,0,9844
3,1091992970,0,0,0,0,3786
1,16320567186,1,7,5,0,5353
97,1862077216,0,4,0,1,5883
143,14410317240,1,7,7,0,3768
51,22115315221,0,7,0,0,8849
173,1851408558,1,7,0,0,7817
8,20577211203,0,1,5,0,9297
18,16684119227,1,6,4,0,8302
130,13012159229,1,6,2,0,8915
139,284718286,1,4,0,0,8651
191,8712323714,0,4,6,0,1963
178,921245118,1,6,6,0,2676
22,226108209243,1,0,7,0,4674
67,17418165155,1,4,5,0,7880
18,166841192,1,7,1,0,9603
1,203186023,0,5,2,0,9495
15,22925313854,1,1,4,0,6104
187,18378235206,0,2,3,0,7414
24,119613369,1,6,7,0,6084
68,18244113250,1,1,0,0,1864
178,22521024620,0,4,6,0,8478
176,59223829,1,4,2,0,4485
173,18514085192,1,1,2,0,638
172,1991011351,0,4,3,0,2819
20,205922180,1,0,6,0,2565
138,2187516988,0,6,2,0,149
98,769710040,0,4,5,0,532
65,21115786139,0,3,4,0,7938
182,3124181209,0,4,1,0,6910
53,14825321514,1,1,7,0,1766
91,615525153,0,3,4,0,8569
120,1799112473,1,1,6,0,4042
54,17515119435,0,1,7,0,9507
156,19012144222,1,7,1,0,44
106,4823471142,1,6,4,0,8500
156,18283670,1,7,0,0,2973
0,1478110850,0,4,6,0,2345
64,233217151,0,2,5,0,3738
169,16517180136,0,1,2,0,5506
34,22372517,1,0,3,0,8619
190,1081056195,1,5,0,0,8800
23,156116104238,1,7,5,0,9059
182,1310913565,0,6,6,0,9379
78,103195161104,1,6,1,1,7477
135,2141616251,1,6,5,0,1490
156,72104407,1,5,0,0,7377
192,8952214191,0,2,2,0,3572
96,170199164117,1,3,3,0,5495
141,68104166154,1,2,5,0,2821
21,245203203243,0,5,2,0,1828
72,112179240107,0,1,5,0,5043
127,1383851253,0,1,3,1,9827
60,23612581220,1,2,4,0,6400
1,10168738,0,6,4,0,4177
187,7816824172,1,7,3,0,7323
150,133791177,1,1,3,0,686
100,2223871227,0,1,0,0,8311
43,1205318012,0,3,4,1,1622
160,691653102,0,1,0,0,9142
147,20814254125,0,2,5,0,1064
158,188226101250,1,4,7,0,7819
165,811356335,1,3,2,0,5339
42,16510549190,0,7,4,0,8774
2,22222324998,0,3,4,0,4359
131,21614761,1,6,2,0,92
50,2344385189,0,3,4,0,1876
40,2202474147,0,3,4,0,3291
25,1716521756,1,3,1,0,5385
55,16714671171,1,0,7,0,6538
96,2438712710,0,7,3,0,1685
18,16684119158,0,6,6,0,8266
107,98249115201,0,3,1,0,4619
93,10824285181,0,6,7,0,2132
72,56575225,1,7,3,0,3299
3,285010638,0,4,7,0,38
84,170247362,0,1,5,0,1313
78,103195161130,0,2,7,1,6228
107,190299750,1,3,4,0,1015
175,19435174164,0,4,4,0,6415
145,11212316108,1,2,7,0,198
108,1454323571,0,3,3,0,3102
195,57114149220,0,3,3,0,9257
3,2111741536,1,0,1,0,4104
11,16811719286,1,3,0,0,48
123,13797218176,1,5,5,0,4383
119,15019245183,1,3,0,0,7624
53,23523216244,0,3,5,0,3313
128,16423723695,1,6,7,0,8490
128,164237236166,0,4,3,0,3259
60,14511144206,0,7,0,0,9105
55,21821812122,0,7,1,0,4524
21,113988522,0,4,7,0,1662
193,1283616398,0,6,1,0,1452
192,9818234180,1,1,2,0,9220
94,2091303289,1,6,7,0,3074
137,76192153108,0,4,7,0,1932
19,17595182,0,7,0,0,7141
14,59820239,0,7,4,0,1858
195,57114149211,1,3,1,0,8482
53,2383743189,1,1,6,0,9289
96,13621129125,0,2,4,0,6283
125,606880182,1,0,1,0,2114
6,4152206194,1,6,2,0,3578
156,1901214460,0,1,2,0,7675
166,21131195224,1,6,7,1,8886
34,2237257,0,6,4,0,1762
121,76189205192,1,7,0,0,3289
95,21420022485,0,0,6,0,9694
119,15019245239,0,2,6,0,101
4,1301018482,1,7,3,0,8609
155,244222137229,0,0,2,0,6630
87,2391641253,1,5,5,0,8278
34,9911321163,0,3,5,0,9987
152,80172128128,1,0,6,0,2559
73,82235253144,1,1,1,0,7820
122,20819716410,0,4,2,0,3520
87,207135206143,0,3,1,0,9070
66,1602008425,1,4,3,0,7517
79,10139201252,0,1,1,1,1832
116,17125116207,1,4,3,0,3695
79,16641147188,0,2,1,1,1919
39,91194160200,1,4,3,0,1240
54,84179195119,0,2,2,0,3597
47,207190152221,0,4,4,0,4507
159,1361632076,1,5,0,0,5042
27,11021496194,1,1,5,0,4712
104,2042374451,1,1,1,0,9519
160,4381226228,1,1,4,0,3545
111,8920268134,1,0,2,0,3056
64,2332173,1,2,3,0,679
85,9917823033,1,2,3,0,1606
115,26103140116,0,0,6,0,5786
74,183199012,0,6,4,0,7945
35,711224152,1,4,6,0,7302
114,16023845165,1,7,7,0,5097
176,16567108160,0,6,7,0,194
187,7816824165,0,1,1,0,8209
114,16023845106,0,5,2,0,3196
32,236168249182,0,3,2,0,6083
24,1915336,1,6,6,0,3498
12,731313363,1,1,0,0,2009
158,22723417524,1,1,7,0,4681
20,21114324436,0,4,5,0,7364
49,1621559115,0,3,7,0,2140
79,10139201128,0,3,0,1,5730
157,21224241220,0,1,4,0,6637
161,1341768455,1,2,0,0,9221
49,202136141125,1,7,7,0,5623
186,22251163244,1,2,1,0,2745
132,13413014586,0,0,4,0,3667
70,10720993224,0,3,4,0,2805
54,58172241192,0,1,0,0,676
142,8512320464,1,3,0,0,1104
100,872054736,1,4,3,0,6134
145,4916712220,1,5,5,0,5411
194,25208145251,1,1,1,0,4928
119,1501924599,1,1,5,0,981
63,1952050238,1,1,3,0,6401
19,244141214,1,4,1,0,5935
52,141233248192,0,7,4,0,4075
124,11599175140,1,3,6,0,7557
124,11599175209,1,5,6,0,2480
45,193249164171,0,4,2,0,5986
186,2267825245,1,7,7,0,1602
191,13322117,1,0,6,0,7780
9,5121845118,0,4,2,0,4178
3,285010625,1,6,1,0,7345
109,64236192145,0,0,3,0,4622
47,118237220239,0,2,7,0,514
146,24517547,0,6,7,0,5465
175,19435174213,1,0,2,0,8284
89,181194152171,0,4,0,0,5496
164,307071152,0,0,0,0,1912
169,16517180200,0,6,5,0,264
5,206108176235,0,7,7,0,2236
184,12823115676,0,6,5,0,5527
89,18119415214,0,1,3,0,4036
107,135113248164,1,4,7,0,196
71,129975580,1,3,4,0,2182
112,13027185113,1,6,6,0,3762
193,12836163132,1,6,0,0,8411
110,183194196190,0,3,0,0,4276
78,10319516163,0,3,3,1,3444
118,2343822423,0,3,7,1,7990
60,741619885,1,7,0,0,3606
7,6314531201,1,3,4,0,6471
156,182836219,1,6,3,0,7630
139,37123175128,1,2,0,0,6301
170,6823925247,1,7,5,1,8325
133,1541914356,1,4,2,0,1726
8,802412645,1,6,2,0,8767
31,10320921935,1,0,5,0,429
34,22372549,0,4,4,0,9697
70,2288553253,0,7,0,0,1394
94,2091303232,1,0,5,0,640
48,1788695250,1,0,0,0,8301
32,2302939252,1,3,7,0,9161
47,11823722011,1,1,0,0,4114
75,93212071,1,3,5,0,8288
24,16314213234,1,1,5,0,1886
128,16423723626,0,1,7,0,2133
66,1221919356,0,0,3,0,8264
135,20816101143,1,6,7,0,5386
86,22612913137,1,1,5,0,4890
130,197148178122,0,2,2,0,9397
50,234438582,1,5,5,0,643
133,1541914388,1,4,6,0,9415
145,20324233203,1,2,3,0,4714
5,1043361110,1,5,7,0,1551
88,2251968264,0,1,2,0,6981
89,180102176218,1,3,4,0,5391
41,152120230160,1,4,1,0,9648
87,223313248,1,4,7,0,1884
11,168117192166,0,4,6,0,444
187,18378235254,0,5,6,0,2536
100,177180211163,0,1,5,0,5589
185,58919028,0,3,0,0,7808
28,504821952,0,7,5,0,4286
12,5021217250,1,2,3,0,2907
144,555754115,0,4,5,0,4226
111,175134222,0,0,5,0,2775
130,5924615472,1,5,7,0,209
59,16859138254,0,0,1,0,6012
142,1717062107,1,2,1,0,2017
161,13417684149,1,2,5,0,2448
188,22669195211,1,7,1,0,1450
195,5711414956,1,3,3,0,152
10,18162189206,1,7,0,0,1793
129,135117103238,1,6,5,0,9977
58,156918990,1,4,3,0,3653
166,214195168177,1,3,4,1,7313
32,14917415136,0,6,7,0,7108
145,491671230,0,3,7,0,2577
110,18319419678,1,5,1,0,9845
126,1512024148,1,6,1,0,3329
170,19232247127,0,5,4,1,2652
4,13010184130,0,0,6,0,5593
168,74517414,1,5,5,0,8181
50,2344385137,1,1,0,0,3514
76,13824168207,1,4,7,0,8492
94,5112747207,0,3,0,0,8330
112,3373141213,1,7,7,0,5705
48,178869523,0,5,2,0,4740
59,21813239194,0,2,5,0,8111
169,1651718033,0,2,5,0,328
148,3520838153,1,1,7,0,2358
6,4152206101,1,5,0,0,1144
44,1181321572,0,1,0,0,3900
180,1632872216,1,7,0,0,6074
4,1801035245,0,0,1,0,5179
84,21279245105,1,1,2,0,7982
142,23423347198,1,0,5,0,7635
32,14917415107,0,1,0,0,740
25,9023622353,1,0,2,0,471
97,1862077289,0,4,3,1,5968
138,21875169148,0,5,3,0,6789
166,117239145254,1,1,1,1,1143
28,1962027339,0,6,5,0,7002
130,1301215926,0,6,7,0,896
110,27881882,1,2,0,0,8077
78,10319516179,0,6,4,1,6942
51,40124111133,1,7,4,0,5050
11,1322619830,0,1,3,0,1916
170,12545199170,0,1,5,1,1953
111,8920268254,0,1,7,0,8996
141,68104166162,1,1,0,0,6493
3,1022246248,1,2,0,0,6302
103,1285317544,1,2,6,0,281
102,2415712112,0,4,3,0,5829
33,16460129103,1,0,4,0,5796
93,147165184246,1,3,5,0,895
174,8345128194,0,0,2,0,5071
111,892026860,0,2,2,0,9567
15,461650108,0,5,3,0,8331
44,204456103,1,2,0,0,1497
97,1862077296,0,2,3,1,595
60,741619868,0,1,7,0,2700
145,491671299,0,6,5,0,8157
169,16517180137,0,6,1,0,4463
21,13911114780,1,1,7,0,7742
151,1382094677,1,3,6,0,6328
107,531512722,1,6,0,0,6711
188,2266919579,1,0,2,0,3893
75,8412367,1,6,0,0,371
78,10319516115,0,2,5,1,1101
108,101174249,1,6,7,0,6312
113,2005620178,0,6,6,0,6887
184,966722175,1,1,0,0,7402
186,12615118067,1,2,2,0,9893
105,113131142149,1,5,1,0,3386
86,2121721839,1,5,1,0,6500
121,63196250254,0,7,0,0,4869
64,23321743,0,1,5,0,1943
40,17516137111,1,3,3,0,8999
178,22521024668,0,4,1,0,8884
83,426756193,0,3,4,0,3318
172,43164237155,0,6,2,0,1314
193,12836163221,0,1,1,0,3702
125,127124207,1,3,2,0,8206
89,18010217699,1,2,3,0,640
149,18813320,0,5,2,0,7234
130,197148178147,1,7,2,0,5838
4,13010184173,1,7,4,0,3592
178,52191228188,1,3,5,0,565
123,13797218196,0,6,5,0,8948
107,135113248112,1,0,0,0,519
165,130161134129,1,2,1,0,5963
156,182836165,0,2,2,0,7421
78,10319516157,1,6,0,1,7863
128,7318785170,1,6,7,0,8510
19,155050129,0,7,7,0,3329
137,121128203199,0,0,6,0,5389
83,105116185119,0,0,5,0,8393
185,589190155,0,1,1,0,7778
116,18017672156,0,2,1,0,1890
139,1752241519,0,1,2,0,1309
88,6657228133,1,0,1,0,7954
121,24123912233,0,1,1,0,8262
174,221991114,1,5,3,0,7428
73,141125725,0,3,4,0,9016
191,77184129118,1,0,6,0,7584
108,18418411440,0,6,4,0,8038
191,1162569217,1,5,3,0,8269
128,7318785219,1,3,5,0,7483
78,103195161254,1,3,3,1,6214
128,1132687184,0,5,5,0,3351
77,1791991897,0,3,7,0,6015
30,15420268116,0,0,7,0,6620
1,9221579244,0,6,0,0,2889
98,81196200197,0,4,1,0,4718
133,15419143187,0,4,1,0,4676
146,225159084,1,6,0,0,334
158,444214169,0,3,0,0,229
46,183104182237,0,2,6,0,7400
64,233217100,0,7,6,0,4873
120,62213134,1,5,5,0,9909
45,193249164205,1,5,2,0,2219
42,16510549144,1,7,5,0,2666
163,224227165135,0,0,7,0,7313
101,836037193,0,7,5,0,7794
48,1788695143,0,2,5,0,1102
143,14410317292,0,3,3,0,2129
48,178869513,1,2,2,0,2529
81,118134143179,1,1,6,0,9487
160,161107171183,0,7,3,0,6702
32,236168249216,0,3,7,0,559
130,311717949,1,0,5,0,6881
17,68633254,1,5,7,0,42
14,111128173224,1,7,7,0,3906
56,149184144173,0,6,4,0,8969
55,16714671247,1,2,6,0,1426
58,24020721032,1,5,2,0,5988
70,577511974,0,3,0,0,8065
100,17718021110,0,6,2,0,5300
159,13616320754,0,4,1,0,5590
91,615525115,0,6,7,0,3528
142,234233476,0,6,0,0,7313
141,953817242,0,2,0,0,6254
160,161107171163,1,2,1,0,5893
124,234223217233,1,5,1,0,102
162,178178154138,1,4,2,0,8390
169,16517180161,1,2,5,0,5751
151,1382112241,0,3,1,0,5143
22,13214201175,1,2,1,0,9057
7,11823654197,1,5,6,0,1170
57,73624421,1,5,5,0,7007
184,20677147243,1,5,2,0,5783
113,413116417,0,3,1,0,9650
109,338975242,0,4,6,0,1142
178,5219122876,1,7,4,0,5902
144,1783549214,0,0,2,0,3578
42,165105498,1,7,7,0,1887
189,11720316074,1,7,0,0,254
153,1148520017,0,4,2,0,1414
187,7816824184,1,2,0,0,5447
87,139148102140,1,6,5,0,5371
180,171124154,1,4,3,0,3185
121,1839818467,1,1,6,0,6228
134,215186154122,0,1,4,0,7975
120,225785115,1,2,0,0,9225
170,19232247152,0,6,3,1,2130
161,105124162248,1,7,3,0,1709
162,7134148222,0,3,5,0,9896
51,162153153153,0,4,7,0,9676
131,7221418262,1,0,4,0,3125
23,2405413964,0,1,1,0,7980
56,14918414453,1,4,7,0,5993
139,15914156229,0,2,0,0,3851
87,2391641236,0,0,7,0,6888
172,43164237245,1,1,7,0,6154
186,204614067,1,0,6,0,7291
27,415322421,1,3,6,0,3559
92,79245137130,0,7,5,0,8304
107,8020100104,0,5,7,0,5208
67,1284120847,1,2,6,0,5364
196,2413113675,0,1,3,1,3919
168,24220855246,1,6,2,0,6090
23,233240159104,0,1,5,0,9747
98,143112104124,0,7,5,0,6989
52,4136130138,0,4,2,0,8954
141,68104166190,0,0,1,0,5161
77,179199189175,1,0,3,0,3786
115,722414789,0,4,2,0,5031
54,2038680107,0,3,4,0,7713
7,6314531149,0,4,2,0,3900
108,15219011223,0,5,1,0,8861
180,1632872144,0,4,6,0,4246
145,203242336,1,6,5,0,4951
152,13912317218,0,1,3,0,9263
138,15265209101,1,1,3,0,3402
149,14620279102,0,1,1,0,4206
20,211143244250,1,6,3,0,3028
82,27200192116,1,3,4,0,8715
155,244222137122,1,2,6,0,3901
4,1801035213,1,2,1,0,2135
19,17595194,1,3,1,0,7120
39,9119416063,0,6,0,0,4237
130,59246154141,0,5,5,0,512
54,17515119437,1,0,1,0,9681
13,23612181210,1,1,6,0,3380
90,1493651,0,5,1,0,1289
16,4718522417,1,1,2,0,7597
4,13010184189,1,4,5,0,7444
173,1929793113,1,7,4,0,3832
79,20616120598,0,0,3,1,2476
142,2342334720,0,2,1,0,4394
146,1752129387,1,7,5,0,4506
117,189180246210,1,4,5,0,68
164,22123614159,0,1,3,0,5387
41,15212023023,0,1,7,0,3286
119,15019245173,0,6,2,0,8512
167,111153240122,0,7,1,0,1459
23,156116104175,1,6,7,0,4561
168,332424731,0,5,2,0,6344
108,11621868232,1,0,2,0,273
2,16983122250,1,5,1,0,4267
30,4914540151,1,3,4,0,9383
120,19923412657,1,5,5,0,2952
159,366419768,0,5,5,0,282
176,2222777242,1,2,4,0,3693
172,203172166,1,5,4,0,3161
22,1431914020,0,6,5,0,6164
92,79245137211,1,5,6,0,3561
193,235227261,1,4,1,0,9871
83,206250215254,0,6,7,0,3748
10,18162189100,1,3,5,0,3306
133,14916845234,1,0,0,0,9677
92,7924513721,0,2,0,0,412
83,16045426,1,2,5,0,6371
127,1383851159,0,3,4,1,1996
181,133141125130,1,0,3,0,4139
157,5816017394,1,4,5,0,8224
192,8952214186,0,6,5,0,4116
97,1862077253,0,4,5,1,7366
120,199234126199,0,2,5,0,4354
67,1284120824,1,0,3,0,5973
95,184233134189,0,5,3,0,4864
101,6990149159,1,0,6,0,9176
2,222223249156,0,4,3,0,5627
196,225484160,1,0,5,1,2950
67,17418165131,0,6,6,0,8126
20,2059221231,1,1,5,0,9308
181,614712630,1,2,2,0,4401
93,10438208229,1,7,0,0,7493
24,7445194165,1,2,2,0,397
99,7511136185,0,2,0,0,612
24,403513193,1,1,5,0,4538
139,2847182140,0,7,3,0,5088
123,13797218101,0,2,1,0,2172
42,16510549112,1,5,2,0,1976
133,14916845240,1,5,6,0,6968
100,87205476,0,3,2,0,8679
88,397145114,0,5,6,0,8655
59,21813239184,0,5,3,0,5471
105,113131142125,1,0,7,0,3375
62,1972512889,0,4,7,0,8521
96,24387127151,0,4,1,0,8072
60,134177211248,0,1,4,0,6333
90,149369,1,7,2,0,1205
171,21523629246,0,1,5,0,5944
39,91194160144,0,2,2,0,6038
157,212242411,1,6,4,0,283
129,1234562137,0,2,0,0,2565
45,5712545185,0,3,1,0,3245
17,23122915195,0,4,4,0,6033
40,14916224041,1,1,0,0,5699
29,12115190160,0,5,1,0,7977
59,168591386,0,2,7,0,4669
87,13914810241,1,3,0,0,4335
3,10919929243,0,2,6,0,2674
12,7313133226,0,2,5,0,5637
32,5819169145,1,2,0,0,3572
29,1800208217,0,0,5,0,9698
39,9119416028,0,5,6,0,7552
85,124243121191,1,6,4,0,2743
48,1788695239,1,0,4,0,2
21,139111147145,0,7,6,0,9044
87,173243179133,0,7,1,0,5465
58,1397571243,0,3,3,0,6819
93,135123395,1,6,2,0,1480
3,10919929233,1,5,6,0,3206
161,13417684197,1,4,2,0,7273
41,130129138164,1,2,3,0,5784
93,16088134155,1,1,2,0,3879
97,18620772188,1,2,5,1,9873
34,223725195,1,5,6,0,7575
45,57125455,0,1,1,0,8042
153,1148520040,0,2,5,0,5040
23,18425110937,0,3,7,0,7978
195,571141492,0,4,6,0,8699
69,1422017498,1,0,0,0,1753
27,65626109,1,4,0,0,6420
2,196123195190,1,1,0,0,2683
136,245939101,1,3,7,0,8774
57,23513269220,0,6,4,0,5364
22,1104771192,0,1,1,0,6945
33,7129181103,0,6,3,0,8453
65,21115786221,1,5,1,0,5895
102,24157121130,0,2,6,0,471
70,2288553121,1,2,6,0,4756
113,17214949198,1,3,0,0,1147
44,18653239212,1,6,1,0,9076
46,183104182184,1,1,5,0,1011
90,17011896103,1,3,0,0,4676
171,1951087998,0,6,6,0,6700
108,1521901125,0,2,4,0,526
144,178354923,0,6,1,0,7749
121,24123912238,1,7,6,0,2000
24,7445194144,0,6,3,0,2625
68,10917020242,1,2,2,0,8205
77,179199189142,1,1,3,0,301
70,5775119174,0,3,5,0,639
143,144103172235,1,0,6,0,6079
13,23612181139,0,0,3,0,4724
115,1476966221,0,2,3,0,8569
117,189180246149,0,0,7,0,1200
96,24387127126,1,0,1,0,5959
50,2344385103,0,0,3,0,5827
110,64159163241,1,0,2,0,3252
13,2055763235,1,0,4,0,5987
124,5941206118,1,6,6,0,350
87,2233132204,1,2,6,0,6843
146,2415365209,1,6,5,0,5111
149,221221588,0,3,2,0,4694
125,606880221,1,4,4,0,6576
131,11714681127,1,2,4,0,9922
127,17249146253,0,3,3,1,3475
172,203172103,0,1,2,0,4055
151,1382094651,1,1,7,0,7805
87,2391641215,0,0,6,0,7007
47,10419418251,0,6,5,0,8930
95,21420022456,1,6,1,0,7163
46,18310418274,0,1,7,0,9213
104,16628092,1,3,6,0,4441
36,36020451,1,2,5,0,9517
35,1262228102,0,5,6,0,2648
53,14825321581,0,2,4,0,5430
174,1562172041,0,2,4,0,918
137,7619215355,1,6,7,0,6316
138,21875169127,0,0,3,0,4954
15,218230191185,0,3,6,0,6556
169,16517180213,1,6,2,0,1719
33,16023221224,1,2,3,0,1825
27,5734116134,1,1,1,0,1201
27,18313924578,0,5,0,0,4868
44,18653239146,0,0,7,0,1037
71,1299755184,0,6,2,0,8230
93,23844144118,1,0,2,0,3909
66,1602008465,0,6,1,0,4226
61,2183373195,0,5,4,0,1705
55,21821812197,0,0,5,0,665
64,233217155,0,6,4,0,4359
111,8920268245,1,2,0,0,8517
181,6147126167,0,4,7,0,9957
48,178869544,1,5,1,0,6392
148,352083870,0,4,1,0,7351
155,244222137152,1,7,4,0,4974
30,4914540242,0,5,1,0,5178
139,831211250,1,7,5,0,136
181,841095428,0,6,6,0,8003
130,2011256108,1,0,1,0,3499
109,1652452686,1,3,5,0,3487
111,8920268217,1,6,0,0,8969
28,16158246121,0,7,4,0,8090
123,158120168230,0,1,3,0,8615
180,121729542,0,6,4,0,2182
91,615525140,0,4,4,0,8103
21,24520320379,0,1,5,0,3389
145,491671230,1,2,4,0,2398
84,512426388,1,3,0,0,2068
194,2520814558,1,4,6,0,142
164,22123614101,0,6,2,0,8693
169,16517180176,0,2,0,0,2908
163,6864143125,0,0,4,0,3714
175,19435174103,0,7,1,0,248
69,16512818,0,3,4,0,4851
104,15539171102,1,7,6,0,5792
157,22617421357,0,5,2,0,3855
95,214200224249,1,5,3,0,2971
48,1788695197,1,3,5,0,6010
191,16015459212,0,5,6,0,2100
46,183104182137,1,4,7,0,6807
176,22421317195,1,3,6,0,7149
19,175951152,0,7,3,0,7670
147,20814254164,1,5,1,0,2775
162,17817815467,1,3,1,0,1631
38,12621616597,1,6,5,0,1235
103,22818821391,0,4,2,0,3598
89,181194152163,0,5,1,0,8768
81,131222216174,0,3,0,0,797
19,3317093218,0,0,3,0,5269
62,924998211,1,2,4,0,8646
133,15419143202,1,4,7,0,5375
159,136163207144,1,6,0,0,2327
96,243871277,0,1,1,0,9756
109,1652452675,0,7,2,0,5567
97,18620772192,0,5,1,1,2692
87,23916412207,0,3,7,0,8058
127,1383851209,0,0,0,1,2245
89,18010217624,1,0,5,0,1268
